"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
0.0723932778667485,0.0852579667389072,0.094826351320021,0.0870348893550838,0.103841242041436,0.10653456546763,0.109422075650858,0.101383458809274,0.0366655869424528,0.0435680420349216,0.0614307078912319,0.0732167681378895,0.0800382086254559,0.0708840955754417,0.0577442577658323,0.0591192648605334,0.0355103388450329,0.0236826006512966,0.0442006486567489,0.0461460304366356,0.0559324604649798,0.0480405699936623,0.0430060169415569,0.0238697628113638,0.0666047846075709,0.01194033450056,0.0186015800519333,0.0236830694383185,0.0749809110631752,0.0261194959453062,0.0180458835305235,0.0118309995638148,0.167748036662033,0.00939205260369516,0.0118526094401919,0.0151135659142587,0.168974739577407,0.0163607665567101,0.0103091549954289,0.012206876767943,25.9611773091972,28.1732772116501,29.4904213294497,29.0866988601498,31.2529164215697,32.4863281766014,32.0986219314528,31.024984119979,18.5152651838119,21.1672570549061,23.1496838378273,26.5839770905358,27.8529642128678,26.3273105563117,23.2200517280411,23.9029246534421,16.8544228628367,14.9679647923829,19.9686558605569,21.1421642903161,21.9739581645872,21.3586600048213,19.4985836646649,15.1353052820191,29.1246515660059,11.1019331775693,13.5885540441892,14.5007534279228,29.9824554649477,16.174053148277,12.9743716697518,10.6156694444228,48.9531370097818,10.2030140153449,10.6756801883807,12.392867447949,48.2544258039758,13.2449292487432,10.2146207800978,11.4144284657559
0.0588469071173756,0.0561521054274297,0.0590189733885482,0.0589093522329921,0.0715925559779517,0.0663068653326486,0.0604273679489316,0.0639177309231075,0.0405130335688694,0.0302883976253319,0.0308402768104729,0.047982217239134,0.0550290693801866,0.049055980300718,0.0361408050364318,0.0368908045920971,0.0338187039017864,0.0117836696278515,0.0237244036520213,0.0253537438919146,0.0487526257813568,0.0278503077924264,0.0178010132283862,0.0164839044940776,0.0589098523809686,0.00965759924372633,0.0146297617239085,0.0100314746728119,0.0642610156390918,0.0160915861653843,0.0105574108231922,0.0085945012960204,0.155253067336331,0.00955232095617525,0.00620558897719791,0.00897276317814243,0.151543149895749,0.0143824757450614,0.00694378530520399,0.0102478931500526,23.6333197303334,23.7950425639608,24.2755135297621,24.5296808886903,26.6249359894841,26.3668936968738,24.6123306500752,25.7015684387682,19.0709561624999,17.714513152557,17.7894793931429,21.7959688275373,22.8398056018946,22.1191974059394,18.4896729314199,19.2365507107348,16.1841643606009,11.156111351047,15.0859221197071,16.1574429246854,20.0724850957347,16.1877603699785,13.3261168024244,12.9327025303362,27.5747134182573,9.79375853583489,11.8050268920329,10.1176258927608,28.5868036759879,12.3302353319414,9.91525338626922,9.14378795477413,47.1930510826631,10.1860882851865,7.927561340351,9.91603237809259,46.1361006699021,12.237121975449,8.51939477517965,10.4010357760491
0.0545035323533246,0.060846821791777,0.0687564372561164,0.0734444843965354,0.0939908040679907,0.0775008852429774,0.072788375581504,0.0650338956227426,0.0395801431618306,0.0361694622498161,0.0395665693756597,0.0588457889031524,0.0712052072248521,0.052176604497292,0.0429506890088512,0.0340414524921154,0.0390667745746879,0.0144082592939526,0.0239596889435546,0.0271350487386171,0.0575008881125735,0.0266985037044347,0.0221819292974737,0.0179730989034784,0.0625183809239331,0.00929013876849173,0.0124918968406436,0.0102341285269346,0.0678398760120735,0.0131170791952411,0.0118857679608072,0.00893253614780483,0.162724960272539,0.0109018994274495,0.00547143352354799,0.010448273676734,0.162578530804034,0.0128745068358148,0.00811065609833002,0.00966364634164311,23.1674262738141,24.5047551525978,25.8865647465052,26.7338174216102,30.1472793586385,27.8605511631285,27.1985629122305,26.0209489869596,19.5350521548012,19.425731965887,19.901825569897,23.9124408296476,25.2654910558873,22.5508957791753,20.6144469851748,18.5904655044635,18.2389396187247,12.0887743802091,15.4362604366921,16.3220974314633,22.0120383782016,16.4048127701813,14.5020266485314,13.4533990078502,28.1760945453404,9.80675946444152,11.4225763441414,10.3520711051127,28.9478161102784,11.5993847503956,10.8938280158941,9.28668134222027,48.1427182491471,10.9629726381371,7.6358213147497,10.6620289811107,47.6164839731481,11.7637232815266,9.1931838333161,10.3432809732126
0.073335771797443,0.0969045162304561,0.0998370755126987,0.0981636666191852,0.118749403290217,0.103276297689509,0.0924103751474994,0.0927431062623607,0.0554307806475751,0.0493387446729417,0.0651376925116138,0.0753238712698435,0.101317219190632,0.0583985665153822,0.0610815446330435,0.0476616689610871,0.0491265755934721,0.0230173982247709,0.034656787640388,0.040666721257229,0.0895694781645862,0.0338018795697986,0.0342661725246372,0.0238215727355691,0.0685069823229202,0.0146192166380683,0.0148624423091869,0.0177848876887221,0.0901809762274728,0.0184794203666433,0.01969096899744,0.0107550934480583,0.173525061884063,0.0124656771679059,0.00849027484832698,0.0135159189605342,0.177703654945222,0.016046419880454,0.0111694203839376,0.0123650947238241,26.8708632634074,30.4645855959928,31.0364957309056,31.1738128713474,33.7963180850971,32.1099640483997,30.681577479708,30.5718552141462,22.9211547036459,22.7815400364502,25.3177787708379,27.8028504190434,30.7490020787398,23.9564025370591,24.4372251062083,21.4006296197873,21.717342334171,14.9223305916191,18.6867969708422,20.2970802171825,29.1943722674766,19.1000939485069,18.7951340799001,15.3497470330757,29.1400796116332,12.5984467815053,12.622742296761,13.4274101026539,32.0661776170522,13.2029292329378,14.3120621769663,10.269167863592,49.3147167949861,11.5573012418481,9.30488876358222,12.0257550906796,49.8233390695335,13.1091280942615,10.6698988350539,11.6190848555369
0.0896474438822579,0.115250980919844,0.117893344905677,0.111470487781856,0.149513372175024,0.12077305101572,0.124397190953521,0.122974195236932,0.05825638737274,0.0761260026043934,0.0860117513551019,0.071452572414307,0.102617200665357,0.0733570399784592,0.0944319478531681,0.078107429362452,0.0485504827290693,0.0316388850178177,0.0453381186614869,0.0478926437300132,0.0940316723239442,0.0381827763603795,0.0512483470263001,0.0350106382849199,0.0775697785716091,0.0157218765888702,0.0145966945920001,0.0234134919073596,0.100517159508068,0.0198412469814261,0.0254134536826009,0.0160368610113636,0.182637602471844,0.0124462617680202,0.0139048916056505,0.0174778253104595,0.192954005687813,0.0201292590929536,0.0146239489348227,0.0152000766965219,29.3714181792674,33.6525392887402,33.9833355048798,33.288101163039,37.8515009359984,35.0561618484294,35.3704230196015,34.6571442028813,23.9412752107326,27.7764661241473,29.1860638973973,26.8116092381357,32.0164549879415,27.4094458240692,29.8265336134328,27.2313713353172,21.5099679646994,17.7466265467094,20.8790075990254,22.1077400324698,29.9120586080464,20.2708567635997,22.4654873919642,18.6375867607904,30.8813045485685,13.1613767094193,12.4670185530953,15.5729856515005,33.1486133295117,13.9814223528302,16.4062825847293,12.5839032300199,50.5162636506987,11.7309997367467,11.857256876097,13.5075607077765,51.5190296634804,14.7550882230709,12.2106988229391,12.9233587092244
0.0878026298350188,0.109134446844355,0.11289831697614,0.102322376653132,0.135506983601633,0.114077811220063,0.13473906723249,0.134244332671308,0.0541501197581127,0.076514474150629,0.0736686029435773,0.0672322507845874,0.0846440940294808,0.0682738990440265,0.101322343150486,0.0752698124660537,0.0498275302800384,0.0334966370551326,0.0431162041732954,0.0378139102755592,0.0786680247069129,0.0354837329378084,0.0468061112578205,0.0419576888702811,0.0737872491537686,0.0137236649709724,0.0125943081227911,0.0196822882458348,0.0987573641203382,0.0176872803046281,0.0211089449081863,0.0152003294591078,0.181675485163949,0.0117005885019002,0.0130319654930816,0.0158076446174151,0.197582624347147,0.0195225069977353,0.0110768929879559,0.0135787752575954,29.0119585153375,32.6907925212977,33.4115895459141,31.8537684089847,36.4175029571363,34.0605413413027,36.5221550609656,35.5269056253651,22.8645376389886,27.3776086449131,26.6525849156796,25.4901798072574,28.8724552440326,26.0796824789988,31.4509683502236,26.6713778119919,20.2745160758022,18.4987569285641,20.684147468802,19.2778326963238,28.0147572541342,19.4640600122284,20.3571789965292,20.6791987355668,30.4893784304032,12.1848237427576,11.5164076933952,14.3138896820602,33.8223993582239,13.6086935690217,14.6051503722321,12.4521953043864,50.6615398352832,11.360869936648,11.4103955896073,12.7396861677941,52.0755907941098,14.64218130117,10.5194218594304,12.0701467580731
0.112559920919063,0.174087410336268,0.138344787593514,0.136911312814736,0.173815226231434,0.136918058751465,0.199358065438439,0.212272533547344,0.0865024164167835,0.140423718674623,0.106988367882044,0.110843641113569,0.0979775578637389,0.104085409928135,0.180208179150833,0.155611736795708,0.0650433326519724,0.0758886123261982,0.0890408732185967,0.0863048015340543,0.0830219838056801,0.0789921361313928,0.100493921646918,0.0877473486299298,0.091594169492632,0.0335966566637224,0.0461051071588499,0.039251788749265,0.120879972154722,0.0491869599051721,0.0721267108108116,0.0401383326972508,0.214887841264266,0.0154553910733029,0.0335856055024476,0.0402566094409602,0.220506136466623,0.0476468939793115,0.0400958263751586,0.040440467710039,31.2009885649423,38.8760440254749,36.7674917720901,36.3191722521874,40.3230003995936,35.8151300422993,42.3257518379042,43.2010144821698,26.5729014665534,35.5674413574791,31.0834502214617,31.4547892671745,31.0696943742503,30.6712553148565,39.2995003656324,35.7075003670188,22.2069509851561,24.6627652402975,27.3308032217074,27.3288754594709,27.9164937478761,26.1313949192524,29.5322901082191,28.5337418244818,33.3821332497403,16.8623239652568,18.9727029094975,18.295822549386,36.5834297478206,20.2831489126644,23.7005739011962,19.0235122154706,54.3801696805692,12.673672070275,17.0727838950769,19.1895528439059,54.3450570856681,19.5210901061662,17.4563268433785,18.3595699312046
0.174499090469879,0.350105792622326,0.241974009116505,0.218751182134388,0.241314044580708,0.22750472843444,0.281384453129847,0.342538887285197,0.125944858883056,0.286776200584579,0.232377119052539,0.269832081256561,0.164251024576322,0.201285918104094,0.319356690675762,0.302759884703261,0.0772070567887649,0.191022487920552,0.234513028625229,0.205059791995392,0.168391022087633,0.147360812282091,0.158562960229887,0.198586329500699,0.11295103621858,0.0590437573392792,0.103452656952055,0.0899964372936738,0.247683328744983,0.100995723811662,0.136179390282219,0.0890090195671546,0.244181208679705,0.0260936369351073,0.0624462787297153,0.0852192751611252,0.326320585397499,0.0745465025610851,0.0712917405849699,0.0516406712749282,39.895238031718,56.3786788837903,47.5531604129201,45.1223988003102,47.359770182081,45.8315780187458,51.4006850812365,56.189840641743,34.4093549646797,52.1607219491863,45.1843881841988,49.8806182263789,39.4300707520683,42.4082375818543,53.7627948669883,50.5236033819123,26.8352307211805,41.1198827524619,44.6789346925957,43.040478155377,38.5552714609519,35.5969014353617,38.8245488047415,42.7331773558438,36.5032719527132,24.1209040400651,30.3580111623371,28.8193640998668,49.4566506674724,29.2475907596814,35.2524228706404,28.8695267220836,57.4067988695366,15.9634544655793,24.2076771711419,28.9675438010892,63.0013939479319,25.4498268168833,25.7292105198343,21.9785490304974
0.227320187678339,0.47632677076362,0.358295552304472,0.310653535797713,0.316955275845343,0.324758076761201,0.383751802129976,0.420179248820295,0.173855158739982,0.37824028789873,0.365198110463006,0.34058128965443,0.267007151054244,0.279964773076065,0.414510304127468,0.390252103121746,0.116176007633674,0.220558796805918,0.290929220692221,0.254443195323938,0.231518058463979,0.220263154117323,0.227714773442836,0.258256049375264,0.131179881250206,0.0729823026797366,0.147527916419606,0.13293873362331,0.299224065767136,0.161073154816397,0.170947236001399,0.123532960337128,0.305567341195599,0.0582585271974312,0.096646056680823,0.113292291899534,0.43083721579124,0.109713780275716,0.0756638204869661,0.0582622787200914,47.5338837811263,69.7735986603486,60.1949548489901,55.9173381210276,56.8899347991035,57.4646531935054,62.2723172658091,65.5297204798803,41.282802144054,62.6277500560428,61.6758412882344,59.8754794340383,51.8103491425245,53.495671551006,64.9228647436764,62.2490041644401,33.5700970428797,47.0881070392231,54.2423710350518,51.7288346898384,47.2112972154048,46.4284350884304,48.9272379909554,51.0428709024388,39.694691198389,28.1438462784915,39.9201901068353,37.2468933593913,55.3963893276541,40.8747488940065,42.6483918679376,35.6635270927414,65.377890330505,24.3124438656457,31.7406634555631,35.2003947473173,72.2396111983663,33.9239293049522,27.0476181702272,24.0017777022054
0.219194746705154,0.421462703501693,0.377173826479154,0.329738584249185,0.29114065585837,0.352576264264235,0.344251458130976,0.378405484271889,0.168089431296052,0.343546106469802,0.356369063523873,0.31064633645249,0.318982860404875,0.298811009415993,0.346229913205519,0.338619285913037,0.146809792747167,0.197470286968049,0.263042315335448,0.232491388046124,0.319112438880867,0.209602134320176,0.266778694089671,0.200816844222863,0.149035687210689,0.0873023759439169,0.165160103579703,0.162098379308271,0.25331477351733,0.143290191374169,0.141879946965504,0.119114578448307,0.344641253920898,0.0653074250034604,0.0877367387578849,0.103207690408379,0.433322261902264,0.104972616679826,0.0582780735809147,0.0425356329030456,47.4448728350173,64.6978345221704,61.3955242744404,57.6145518937578,54.125528613819,60.3282130089564,58.9872083560498,62.6563848326657,40.1031783637703,58.8306837146499,59.9643002214704,56.3852056219035,56.7864347640935,55.5484811347809,58.0790985922674,57.8801793823597,37.6144424176885,44.9433921179881,50.0351495763165,48.3623448672777,55.5163169468905,44.8188828270884,52.7895590656938,44.7797112600707,42.3535902256877,30.8682430355588,41.2063310410682,40.9829664537088,51.9609465838343,39.0877141082384,38.8082924426578,34.1175939522696,69.1973444643435,25.8914415234585,30.0989175350822,33.330987604492,73.0360650289456,33.443576452749,23.9247689641471,21.3343989847199
